"","Species","Phylum","Class"
"540","Pseudupeneus prayensis","Chordata","Teleostei"
"541","Rajella caudaspinosa","Chordata","Elasmobranchii"
"542","Nemichthys scolopaceus","Chordata","Teleostei"
"543","Malacoctenus lianae","Chordata","Teleostei"
"544","Adelieledone polymorpha","Mollusca","Cephalopoda"
"545","Anisotremus surinamensis","Chordata","Teleostei"
"546","Triplophos hemingi","Chordata","Teleostei"
"547","Beryx splendens","Chordata","Teleostei"
"548","Aristaeopsis edwardsiana","Arthropoda","Malacostraca"
"549","Pterodroma mollis","Chordata","Aves"
"550","Uranoscopus polli","Chordata","Teleostei"
"551","Pagrus caeruleostictus","Chordata","Teleostei"
"552","Centropages violaceus","Arthropoda","Copepoda"
"553","Galeoides decadactylus","Chordata","Teleostei"
"554","Notolepis","Chordata","Teleostei"
"555","Prionotus","Chordata","Teleostei"
"556","Priacanthus arenatus","Chordata","Teleostei"
"557","Liriope tetraphylla","Cnidaria","Hydrozoa"
"558","Pteropoda","Mollusca","Gastropoda"
"559","Deontostoma coptochilus","Nematoda","Enoplea"
"560","Penaeus schmitti","Arthropoda","Malacostraca"
"561","Puffinus griseus","Chordata","Aves"
"562","Eleginops maclovinus","Chordata","Teleostei"
"563","Sphyraena guachancho","Chordata","Teleostei"
"564","Gymnura altavela","Chordata","Elasmobranchii"
"565","Favia gravida","Cnidaria","Anthozoa"
"566","Diopatra monroi","Annelida","Polychaeta"
"567","Aluterus monoceros","Chordata","Teleostei"
"568","Pomadasys incisus","Chordata","Teleostei"
"569","Caranx rhonchus","Chordata","Teleostei"
"570","Urocorycaeus lautus","Arthropoda","Copepoda"
"571","Zoantharia","Cnidaria","Anthozoa"
"572","Stromateus fiatola","Chordata","Teleostei"
"573","Ascidiacea","Chordata","Ascidiacea"
"574","Pseudodiaptomus richardi","Arthropoda","Copepoda"
"575","Raja clavata","Chordata","Elasmobranchii"
"576","Oithona atlantica","Arthropoda","Copepoda"
"577","Caranx lugubris","Chordata","Teleostei"
"578","Holothuroidea","Echinodermata","Holothuroidea"
"579","Chlorophthalmus punctatus","Chordata","Teleostei"
"580","Cumacea","Arthropoda","Malacostraca"
"581","Branchiostegus semifasciatus","Chordata","Teleostei"
"582","Stomias boa","Chordata","Teleostei"
"583","Pygoscelis papua","Chordata","Aves"
"584","Clausocalanus brevipes","Arthropoda","Copepoda"
"585","Monolene microstoma","Chordata","Teleostei"
"586","Sagmatias australis","Chordata","Mammalia"
"587","Microcalanus","Arthropoda","Copepoda"
"588","Candacia pachydactyla","Arthropoda","Copepoda"
"589","Tedania (Tedania)","Porifera","Demospongiae"
"590","Oncaea mediterranea","Arthropoda","Copepoda"
"591","Heterorhabdus","Arthropoda","Copepoda"
"592","Amphiura belgicae","Echinodermata","Ophiuroidea"
"593","Limacinidae","Mollusca","Gastropoda"
"594","Thecosomata","Mollusca","Gastropoda"
"595","Triconia minuta","Arthropoda","Copepoda"
"596","Tomopteris","Annelida","Polychaeta"
"597","Etmopterus","Chordata","Elasmobranchii"
"598","Ceratoscopelus warmingii","Chordata","Teleostei"
"599","Spinocalanus","Arthropoda","Copepoda"
"600","Genidens barbus","Chordata","Teleostei"
"601","Rostroraja alba","Chordata","Elasmobranchii"
"602","Centrophorus granulosus","Chordata","Elasmobranchii"
"603","Clausocalanus pergens","Arthropoda","Copepoda"
"604","Polychelida","Arthropoda","Malacostraca"
"605","Macronectes","Chordata","Aves"
"606","Solitas gruveli","Chordata","Teleostei"
"607","Maldanidae","Annelida","Polychaeta"
"608","Paracalanus aculeatus aculeatus","Arthropoda","Copepoda"
"609","Dicrolene introniger","Chordata","Teleostei"
"610","Arnoglossus imperialis","Chordata","Teleostei"
"611","Ophionotus hexactis","Echinodermata","Ophiuroidea"
"612","Pelecanoides","Chordata","Aves"
"613","Stegastes lubbocki","Chordata","Teleostei"
"614","Caridea","Arthropoda","Malacostraca"
"615","Dentex canariensis","Chordata","Teleostei"
"616","Pasiphaea","Arthropoda","Malacostraca"
"617","Nephrops","Arthropoda","Malacostraca"
"618","Tetronarce nobiliana","Chordata","Elasmobranchii"
"619","Penaeus paulensis","Arthropoda","Malacostraca"
"620","Madracis decactis","Cnidaria","Anthozoa"
"621","Gymnothorax moringa","Chordata","Teleostei"
"622","Glabraster antarctica","Echinodermata","Asteroidea"
"623","Astrotoma agassizii","Echinodermata","Ophiuroidea"
"624","Fulmarus glacialoides","Chordata","Aves"
"625","Sardinella maderensis","Chordata","Teleostei"
"626","Etmopterus pusillus","Chordata","Elasmobranchii"
"627","Goniada maculata","Annelida","Polychaeta"
"628","Synodus synodus","Chordata","Teleostei"
"629","Moerella tulipa","Mollusca","Bivalvia"
"630","Menticirrhus americanus","Chordata","Teleostei"
"631","Clupeidae","Chordata","Teleostei"
"632","Delphinidae","Chordata","Mammalia"
"633","Sympterygia acuta","Chordata","Elasmobranchii"
"634","Eucinostomus melanopterus","Chordata","Teleostei"
"635","Suberites","Porifera","Demospongiae"
"636","Sphyrna zygaena","Chordata","Elasmobranchii"
"637","Pentheroscion mbizi","Chordata","Teleostei"
"638","Sternoptyx diaphana","Chordata","Teleostei"
"639","Lepidotrigla cadmani","Chordata","Teleostei"
"640","Diaphus","Chordata","Teleostei"
"641","Antimora rostrata","Chordata","Teleostei"
"642","Candacia maxima","Arthropoda","Copepoda"
"643","Hydrurga leptonyx","Chordata","Mammalia"
"644","Amphipholis squamata","Echinodermata","Ophiuroidea"
"645","Diaphus hudsoni","Chordata","Teleostei"
"646","Kajikia albida","Chordata","Teleostei"
"647","Sigmops elongatus","Chordata","Teleostei"
"648","Pteroscion peli","Chordata","Teleostei"
"649","Palythoa variabilis","Cnidaria","Anthozoa"
"650","Goniada littorea","Annelida","Polychaeta"
"651","Ophioblennius atlanticus","Chordata","Teleostei"
"652","Trochidae","Mollusca","Gastropoda"
"653","Heterorhabdus austrinus","Arthropoda","Copepoda"
"654","Halichoeres dimidiatus","Chordata","Teleostei"
"655","Chelophyes appendiculata","Cnidaria","Hydrozoa"
"656","Synagrops bellus","Chordata","Teleostei"
"657","Notopogon macrosolen","Chordata","Teleostei"
"658","Oithona nana","Arthropoda","Copepoda"
"659","Gonostomatidae","Chordata","Teleostei"
"660","Bathyraja albomaculata","Chordata","Elasmobranchii"
"661","Elacatinus phthirophagus","Chordata","Teleostei"
"662","Mustelus canis","Chordata","Elasmobranchii"
"663","Spiophanes duplex","Annelida","Polychaeta"
"664","Selachophidium guentheri","Chordata","Teleostei"
"665","Ophiactis savignyi","Echinodermata","Ophiuroidea"
"666","Haemulon aurolineatum","Chordata","Teleostei"
"667","Gaetanus minor","Arthropoda","Copepoda"
"668","Deontostoma","Nematoda","Enoplea"
"669","Deania calceus","Chordata","Elasmobranchii"
"670","Scutellastra barbara","Mollusca","Gastropoda"
"671","Asteroidea","Echinodermata","Asteroidea"
"672","Helicolenus lahillei","Chordata","Teleostei"
"673","Ocyurus chrysurus","Chordata","Teleostei"
"674","Platanichthys platana","Chordata","Teleostei"
"675","Raja","Chordata","Elasmobranchii"
"676","Stramonita brasiliensis","Mollusca","Gastropoda"
"677","Stephanolepis hispida","Chordata","Teleostei"
"678","Pontinus accraensis","Chordata","Teleostei"
"679","Congridae","Chordata","Teleostei"
"680","Anomalocardia flexuosa","Mollusca","Bivalvia"
"681","Anthias anthias","Chordata","Teleostei"
"682","Clausocalanus mastigophorus","Arthropoda","Copepoda"
"683","Turbonilla","Mollusca","Gastropoda"
"684","Lithognathus lithognathus","Chordata","Teleostei"
"685","Eudoxoides spiralis","Cnidaria","Hydrozoa"
"686","Cynoglossus canariensis","Chordata","Teleostei"
"687","Octopus","Mollusca","Cephalopoda"
"688","Demospongiae","Porifera","Demospongiae"
"689","Pagodroma nivea","Chordata","Aves"
"690","Etmopterus polli","Chordata","Elasmobranchii"
"691","Miracorvina angolensis","Chordata","Teleostei"
"692","Ophioplocus incipiens","Echinodermata","Ophiuroidea"
"693","Oxyporhamphus micropterus","Chordata","Teleostei"
"694","Paracalanus nanus","Arthropoda","Copepoda"
"695","Heteropriacanthus cruentatus","Chordata","Teleostei"
"696","Nezumia micronychodon","Chordata","Teleostei"
"697","Hoplostethus atlanticus","Chordata","Teleostei"
"698","Etmopterus granulosus","Chordata","Elasmobranchii"
"699","Drepanopus forcipatus","Arthropoda","Copepoda"
"700","Pseudonereis palpata","Annelida","Polychaeta"
"701","Perinereis ponteni","Annelida","Polychaeta"
"702","Penaeus brasiliensis","Arthropoda","Malacostraca"
"703","Paraeuchaeta","Arthropoda","Copepoda"
"704","Flaccisagitta enflata","Chaetognatha","Sagittoidea"
"705","Anisotremus virginicus","Chordata","Teleostei"
"706","Euchaeta acuta","Arthropoda","Copepoda"
"707","Amphiura joubini","Echinodermata","Ophiuroidea"
"708","Heptranchias perlo","Chordata","Elasmobranchii"
"709","Halichoeres rubrovirens","Chordata","Teleostei"
"710","Amphibalanus improvisus","Arthropoda","Thecostraca"
"711","Nereididae","Annelida","Polychaeta"
"712","Myxine capensis","Chordata","Myxini"
"713","Uranoscopus cadenati","Chordata","Teleostei"
"714","Falcidens australocaudatus","Mollusca","Caudofoveata"
"715","Halobaena caerulea","Chordata","Aves"
"716","Sabatieria","Nematoda","Chromadorea"
"717","Thalassoma ascensionis","Chordata","Teleostei"
"718","Scyphozoa","Cnidaria","Scyphozoa"
"719","Myctophum affine","Chordata","Teleostei"
"720","Perna perna","Mollusca","Bivalvia"
"721","Tetronarce puelcha","Chordata","Elasmobranchii"
"722","Sphoeroides pachygaster","Chordata","Teleostei"
"723","Cerithium atratum","Mollusca","Gastropoda"
"724","Phyllogorgia dilatata","Cnidaria","Anthozoa"
"725","Rajidae","Chordata","Elasmobranchii"
"726","Sarda sarda","Chordata","Teleostei"
"727","Sphoeroides spengleri","Chordata","Teleostei"
"728","Palythoa caribaeorum","Cnidaria","Anthozoa"
"729","Pagurus","Arthropoda","Malacostraca"
"730","Astropecten marginatus","Echinodermata","Asteroidea"
"731","Cynoponticus ferox","Chordata","Teleostei"
"732","Prionospio heterobranchia","Annelida","Polychaeta"
"733","Setarches guentheri","Chordata","Teleostei"
"734","Pleuromamma xiphias","Arthropoda","Copepoda"
"735","Pygoscelis antarcticus","Chordata","Aves"
"736","Lythrypnus","Chordata","Teleostei"
"737","Isognomon bicolor","Mollusca","Bivalvia"
"738","Deania profundorum","Chordata","Elasmobranchii"
"739","Lophiodes kempi","Chordata","Teleostei"
"740","Centrophorus uyato","Chordata","Elasmobranchii"
"741","Bembrops greyae","Chordata","Teleostei"
"742","Urophycis mystacea","Chordata","Teleostei"
"743","Bregmaceros atlanticus","Chordata","Teleostei"
"744","Elasmopus pectenicrus","Arthropoda","Malacostraca"
"745","Trachurus lathami","Chordata","Teleostei"
"746","Tanella","Arthropoda","Ostracoda"
"747","Pagrus africanus","Chordata","Teleostei"
"748","Bittiolum varium","Mollusca","Gastropoda"
"749","Echinodermata","Echinodermata",NA
"750","Cephalopoda","Mollusca","Cephalopoda"
"751","Pomadasys jubelini","Chordata","Teleostei"
"752","Doliolum nationalis","Chordata","Thaliacea"
"753","Etmopterus brachyurus","Chordata","Elasmobranchii"
"754","Dactylopterus volitans","Chordata","Teleostei"
"755","Olivancillaria urceus","Mollusca","Gastropoda"
"756","Candacia bispinosa","Arthropoda","Copepoda"
"757","Arachnopusia monoceros","Bryozoa","Gymnolaemata"
"758","Carcharhinus plumbeus","Chordata","Elasmobranchii"
"759","Cnidaria","Cnidaria",NA
"760","Centroscyllium fabricii","Chordata","Elasmobranchii"
"761","Leitoscoloplos kerguelensis","Annelida","Polychaeta"
"762","Cephalorhynchus commersonii","Chordata","Mammalia"
"763","Pseudotolithus typus","Chordata","Teleostei"
"764","Scorpaena stephanica","Chordata","Teleostei"
"765","Chondrichthyes","Chordata",NA
"766","Engraulis encrasicolus","Chordata","Teleostei"
"767","Argyropelecus hemigymnus","Chordata","Teleostei"
"768","Renilla muelleri","Cnidaria","Anthozoa"
"769","Chlorophthalmus agassizi","Chordata","Teleostei"
"770","Istiophorus albicans","Chordata","Teleostei"
"771","Echeneidae","Chordata","Teleostei"
"772","Ilisha africana","Chordata","Teleostei"
"773","Micromesistius australis","Chordata","Teleostei"
"774","Alectis alexandrina","Chordata","Teleostei"
"775","Neohelice granulata","Arthropoda","Malacostraca"
"776","Dissostichus eleginoides","Chordata","Teleostei"
"777","Rhinobatos albomaculatus","Chordata","Elasmobranchii"
"778","Magelona papillicornis","Annelida","Polychaeta"
"779","Ophiactis lymani","Echinodermata","Ophiuroidea"
"780","Apohyale media","Arthropoda","Malacostraca"
"781","Microsetella","Arthropoda","Copepoda"
"782","Euphausia","Arthropoda","Malacostraca"
"783","Chelidonichthys","Chordata","Teleostei"
"784","Scyliorhinus torazame","Chordata","Elasmobranchii"
"785","Chaceon","Arthropoda","Malacostraca"
"786","Atlantoraja cyclophora","Chordata","Elasmobranchii"
"787","Eucalanidae","Arthropoda","Copepoda"
"788","Desmophyllum pertusum","Cnidaria","Anthozoa"
"789","Calocalanus pavoninus","Arthropoda","Copepoda"
"790","Enneagonum hyalinum","Cnidaria","Hydrozoa"
"791","Muggiaea kochii","Cnidaria","Hydrozoa"
"792","Eudyptes chrysocome","Chordata","Aves"
"793","Stomias affinis","Chordata","Teleostei"
"794","Buccinanops cochlidium","Mollusca","Gastropoda"
"795","Lampanyctus australis","Chordata","Teleostei"
"796","Chaetopleura angulata","Mollusca","Polyplacophora"
"797","Aetideus armatus","Arthropoda","Copepoda"
"798","Antigonia capros","Chordata","Teleostei"
"799","Trachinocephalus myops","Chordata","Teleostei"
"800","Scorpaena angolensis","Chordata","Teleostei"
"801","Aluterus scriptus","Chordata","Teleostei"
"802","Heleobia australis","Mollusca","Gastropoda"
"803","Solenosmilia variabilis","Cnidaria","Anthozoa"
"804","Allocyttus verrucosus","Chordata","Teleostei"
"805","Synaphobranchus kaupii","Chordata","Teleostei"
"806","Columbella mercatoria","Mollusca","Gastropoda"
"807","Macrosetella gracilis","Arthropoda","Copepoda"
"808","Monokalliapseudes schubarti","Arthropoda","Malacostraca"
"809","Helcion pectunculus","Mollusca","Gastropoda"
"810","Ophiuroidea","Echinodermata","Ophiuroidea"
"811","Notoscopelus resplendens","Chordata","Teleostei"
"812","Bathyraja smithii","Chordata","Elasmobranchii"
"813","Maurolicus stehmanni","Chordata","Teleostei"
"814","Mussismilia harttii","Cnidaria","Anthozoa"
"815","Rhincalanus nasutus","Arthropoda","Copepoda"
"816","Bathytoshia centroura","Chordata","Elasmobranchii"
"817","Argyrosomus hololepidotus","Chordata","Teleostei"
"818","Bathynectes piperitus","Arthropoda","Malacostraca"
"819","Cladocora debilis","Cnidaria","Anthozoa"
"820","Carcharhinus brachyurus","Chordata","Elasmobranchii"
"821","Sparisoma radians","Chordata","Teleostei"
"822","Flabellum (Flabellum) curvatum","Cnidaria","Anthozoa"
"823","Symbolophorus barnardi","Chordata","Teleostei"
"824","Cirratulidae","Annelida","Polychaeta"
"825","Glyphus marsupialis","Arthropoda","Malacostraca"
"826","Echinometra lucunter","Echinodermata","Echinoidea"
"827","Undeuchaeta","Arthropoda","Copepoda"
"828","Epigonus","Chordata","Teleostei"
"829","Psammobatis scobina","Chordata","Elasmobranchii"
"830","Parascombrops spinosus","Chordata","Teleostei"
"831","Serratosagitta serratodentata","Chaetognatha","Sagittoidea"
"832","Candacia","Arthropoda","Copepoda"
"833","Chrysaora lactea","Cnidaria","Scyphozoa"
"834","Idunella lindae","Arthropoda","Malacostraca"
"835","Sphyrna lewini","Chordata","Elasmobranchii"
"836","Ophiactis asperula","Echinodermata","Ophiuroidea"
"837","Tivela mactroides","Mollusca","Bivalvia"
"838","Aglaura hemistoma","Cnidaria","Hydrozoa"
"839","Agetus flaccus","Arthropoda","Copepoda"
"840","Sphyrnidae","Chordata","Elasmobranchii"
"841","Paralichthys patagonicus","Chordata","Teleostei"
"842","Centropages brachiatus","Arthropoda","Copepoda"
"843","Gobiidae","Chordata","Teleostei"
"844","Lophius gastrophysus","Chordata","Teleostei"
"845","Thunnus atlanticus","Chordata","Teleostei"
"846","Ctenodiscus australis","Echinodermata","Asteroidea"
"847","Ophioderma januarii","Echinodermata","Ophiuroidea"
"848","Gymnura micrura","Chordata","Elasmobranchii"
"849","Nassarius","Mollusca","Gastropoda"
"850","Centroscymnus coelolepis","Chordata","Elasmobranchii"
"851","Squalus","Chordata","Elasmobranchii"
"852","Mysida","Arthropoda","Malacostraca"
"853","Heteromastus similis","Annelida","Polychaeta"
"854","Ophioplinthus martensi","Echinodermata","Ophiuroidea"
"855","Leptonotus blainvilleanus","Chordata","Teleostei"
"856","Diogenichthys atlanticus","Chordata","Teleostei"
"857","Sparisoma","Chordata","Teleostei"
"858","Pseudotolithus senegalensis","Chordata","Teleostei"
"859","Cathorops spixii","Chordata","Teleostei"
"860","Eucallista purpurata","Mollusca","Bivalvia"
"861","Kinbergonuphis difficilis","Annelida","Polychaeta"
"862","Orbinia angrapequensis","Annelida","Polychaeta"
"863","Racovitzanus","Arthropoda","Copepoda"
"864","Laeonereis culveri","Annelida","Polychaeta"
"865","Lucicutia ovalis","Arthropoda","Copepoda"
"866","Temora stylifera","Arthropoda","Copepoda"
"867","Zoanthus","Cnidaria","Anthozoa"
"868","Neoharriotta pinnata","Chordata","Holocephali"
"869","Lucicutia","Arthropoda","Copepoda"
"870","Bathygobius soporator","Chordata","Teleostei"
"871","Uranoscopus albesca","Chordata","Teleostei"
"872","Plesionika martia","Arthropoda","Malacostraca"
"873","Melanostomiinae","Chordata","Teleostei"
"874","Agonopsis chiloensis","Chordata","Teleostei"
"875","Acartia (Acartia) danae","Arthropoda","Copepoda"
"876","Fistularia tabacaria","Chordata","Teleostei"
"877","Odontaster penicillatus","Echinodermata","Asteroidea"
"878","Nephtys fluviatilis","Annelida","Polychaeta"
"879","Salpa","Chordata","Thaliacea"
"880","Sufflogobius bibarbatus","Chordata","Teleostei"
"881","Labrisomus nuchipinnis","Chordata","Teleostei"
"882","Carcharhinus signatus","Chordata","Elasmobranchii"
"883","Haemulon plumierii","Chordata","Teleostei"
"884","Arctocephalus","Chordata","Mammalia"
"885","Albula vulpes","Chordata","Teleostei"
"886","Pelagobia longicirrata","Annelida","Polychaeta"
"887","Colossendeis megalonyx","Arthropoda","Pycnogonida"
"888","Labidiaster annulatus","Echinodermata","Asteroidea"
"889","Pterosagitta draco","Chaetognatha","Sagittoidea"
"890","Arbacia dufresnii","Echinodermata","Echinoidea"
"891","Palythoa","Cnidaria","Anthozoa"
"892","Callinectes marginatus","Arthropoda","Malacostraca"
"893","Caranx hippos","Chordata","Teleostei"
"894","Ruvettus pretiosus","Chordata","Teleostei"
